x_mean,x_std,x_min,x_max,y_mean,y_std,y_min,y_max,z_mean,z_std,z_min,z_max,label,source
0.2837932558222222,0.0015771477329296186,0.2813506,0.2889676,1.1546012959999998,0.0006064401971245643,1.153442,1.155787,-0.35411223799111113,0.0019171431126968716,-0.3577215,-0.3510681,0.0,HeadPositionNS.txt
350.3715930488889,0.6005025477348926,349.2562,351.3391,17.666842656265917,76.41785097781272,-0.005619977,359.9939,1.5815278850940444,11.719029513871472,0.001644004,359.9882,0.0,HeadRotationNS.txt
-10.739929024074666,7.659377024090972,-30.42551,14.12493,2.5398778641576887,23.70011699954675,-30.8147,34.38905,0.833834975058489,3.908753285257126,-4.728455,6.840607,0.0,LeftEyeRotationNS.txt
-10.695787865997689,7.67880160751311,-31.15085,13.85386,-0.385200464266667,23.684135723246243,-33.62863,31.67547,1.2864742600588446,3.8874520403175805,-4.34552,7.256596,0.0,RightEyeRotationNS.txt
0.18071715264150945,0.0024705487074967443,0.1728658,0.1874045,0.7150793964622643,0.0015422732298245477,0.7069045,0.719099,-0.03886742231132075,0.007819375053681226,-0.05353614,-0.0268497,1.0,HeadPositionS.txt
343.6354647169811,0.8127677401824456,341.1474,347.2386,118.85311905660377,1.9813849847818272,115.1601,123.2366,96.04357345387028,158.19485618994736,0.002814228,359.9927,1.0,HeadRotationS.txt
-9.402720868198065,6.271287184394195,-24.25009,15.38563,123.3487628490566,17.914166078437944,91.91004,153.8339,-0.5917113792268868,4.948240464760968,-9.114258,7.898287,1.0,LeftEyeRotationS.txt
-9.397743909018867,6.2716884881718205,-24.10858,15.23263,120.3175648726415,17.966121731834978,89.08762,151.0933,0.2344687245339624,4.974771970468413,-8.452545,8.603523,1.0,RightEyeRotationS.txt
